Category,Language,Version,FileName,DirectLink
"OFFICE","Greek","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Greek_MLF_X19-36400.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Greek_MLF_X19-36400.ISO?"
"OFFICE","Greek","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Greek_MLF_X19-36372.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Greek_MLF_X19-36372.ISO?"
"OFFICE","Hebrew","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Hebrew_MLF_X19-36401.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Hebrew_MLF_X19-36401.ISO?"
"OFFICE","Hebrew","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Hebrew_MLF_X19-36373.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Hebrew_MLF_X19-36373.ISO?"
"OFFICE","Hungarian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Hungarian_MLF_X19-36402.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Hungarian_MLF_X19-36402.ISO?"
"OFFICE","Hungarian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Hungarian_MLF_X19-36374.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Hungarian_MLF_X19-36374.ISO?"
"OFFICE","Italian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Italian_MLF_X19-36403.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Italian_MLF_X19-36403.ISO?"
"OFFICE","Italian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Italian_MLF_X19-36375.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Italian_MLF_X19-36375.ISO?"
"OFFICE","Japanese","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Japanese_MLF_X19-36404.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Japanese_MLF_X19-36404.ISO?"
"OFFICE","Japanese","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Japanese_MLF_X19-36376.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Japanese_MLF_X19-36376.ISO?"
"OFFICE","Korean","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Korean_MLF_X19-36405.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Korean_MLF_X19-36405.ISO?"
"OFFICE","Korean","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Korean_MLF_X19-36377.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Korean_MLF_X19-36377.ISO?"
"OFFICE","Norwegian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Norwegian_MLF_X19-36406.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Norwegian_MLF_X19-36406.ISO?"
"OFFICE","Norwegian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Norwegian_MLF_X19-36378.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Norwegian_MLF_X19-36378.ISO?"
"OFFICE","Polish","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Polish_MLF_X19-36409.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Polish_MLF_X19-36409.ISO?"
"OFFICE","Polish","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Polish_MLF_X19-36381.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Polish_MLF_X19-36381.ISO?"
"OFFICE","Portuguese - Brazil","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Brazilian_MLF_X19-36391.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Brazilian_MLF_X19-36391.ISO?"
"OFFICE","Portuguese - Brazil","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Brazilian_MLF_X19-36363.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Brazilian_MLF_X19-36363.ISO?"
"OFFICE","Portuguese - Portugal","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Portuguese_MLF_X19-36408.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Portuguese_MLF_X19-36408.ISO?"
"OFFICE","Portuguese - Portugal","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Portuguese_MLF_X19-36380.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Portuguese_MLF_X19-36380.ISO?"
"OFFICE","Romanian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Romanian_MLF_X19-36410.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Romanian_MLF_X19-36410.ISO?"
"OFFICE","Romanian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Romanian_MLF_X19-36382.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Romanian_MLF_X19-36382.ISO?"
"OFFICE","Russian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Russian_MLF_X19-36414.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Russian_MLF_X19-36414.ISO?"
"OFFICE","Russian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Russian_MLF_X19-36386.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Russian_MLF_X19-36386.ISO?"
"OFFICE","Slovak","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Slovak_MLF_X19-36413.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Slovak_MLF_X19-36413.ISO?"
"OFFICE","Slovak","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Slovak_MLF_X19-36385.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Slovak_MLF_X19-36385.ISO?"
"OFFICE","Slovenian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Slovenian_MLF_X19-36417.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Slovenian_MLF_X19-36417.ISO?"
"OFFICE","Slovenian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Slovenian_MLF_X19-36389.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Slovenian_MLF_X19-36389.ISO?"
"OFFICE","Spanish","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Spanish_MLF_X19-36398.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Spanish_MLF_X19-36398.ISO?"
"OFFICE","Spanish","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Spanish_MLF_X19-36370.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Spanish_MLF_X19-36370.ISO?"
"OFFICE","Swedish","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Swedish_MLF_X19-36411.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Swedish_MLF_X19-36411.ISO?"
"OFFICE","Swedish","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Swedish_MLF_X19-36383.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Swedish_MLF_X19-36383.ISO?"
"OFFICE","Turkish","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Turkish_MLF_X19-36415.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Turkish_MLF_X19-36415.ISO?"
"OFFICE","Turkish","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Turkish_MLF_X19-36387.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Turkish_MLF_X19-36387.ISO?"
"OFFICE","Ukrainian","x64","SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Ukrainian_MLF_X19-36418.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_64Bit_Ukrainian_MLF_X19-36418.ISO?"
"OFFICE","Ukrainian","x32","SW_DVD5_Visio_Pro_2013w_SP1_W32_Ukrainian_MLF_X19-36390.ISO","https://archive.isdn.network/office/SW_DVD5_Visio_Pro_2013w_SP1_W32_Ukrainian_MLF_X19-36390.ISO?"
"OFFICE","Arabic","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Arabic_CORE_MLF_X17-76770.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Arabic_CORE_MLF_X17-76770.ISO?"
"OFFICE","Arabic","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Arabic_CORE_MLF_X17-76762.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Arabic_CORE_MLF_X17-76762.ISO?"
"OFFICE","Bulgarian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Bulgarian_CORE_MLF_X17-77158.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Bulgarian_CORE_MLF_X17-77158.ISO?"
"OFFICE","Bulgarian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Bulgarian_CORE_MLF_X17-77148.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Bulgarian_CORE_MLF_X17-77148.ISO?"
"OFFICE","Chinese - Simplified","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_ChnSimp_CORE_MLF_X17-76742.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_ChnSimp_CORE_MLF_X17-76742.ISO?"
"OFFICE","Chinese - Simplified","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_ChnSimp_CORE_MLF_X17-76734.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_ChnSimp_CORE_MLF_X17-76734.ISO?"
"OFFICE","Chinese - Traditional","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_ChnTrad_CORE_MLF_X17-77048.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_ChnTrad_CORE_MLF_X17-77048.ISO?"
"OFFICE","Chinese - Traditional","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_ChnTrad_CORE_MLF_X17-77040.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_ChnTrad_CORE_MLF_X17-77040.ISO?"
"OFFICE","Croatian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Croatian_CORE_MLF_X17-77095.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Croatian_CORE_MLF_X17-77095.ISO?"
"OFFICE","Croatian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Croatian_CORE_MLF_X17-77086.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Croatian_CORE_MLF_X17-77086.ISO?"
"OFFICE","Czech","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Czech_CORE_MLF_X17-76784.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Czech_CORE_MLF_X17-76784.ISO?"
"OFFICE","Czech","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Czech_CORE_MLF_X17-76776.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Czech_CORE_MLF_X17-76776.ISO?"
"OFFICE","Danish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Danish_CORE_MLF_X17-76811.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Danish_CORE_MLF_X17-76811.ISO?"
"OFFICE","Danish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Danish_CORE_MLF_X17-76803.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Danish_CORE_MLF_X17-76803.ISO?"
"OFFICE","Dutch","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Dutch_CORE_MLF_X17-76936.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Dutch_CORE_MLF_X17-76936.ISO?"
"OFFICE","Dutch","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Dutch_CORE_MLF_X17-76928.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Dutch_CORE_MLF_X17-76928.ISO?"
"OFFICE","English","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_English_CORE_MLF_X17-76756.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_English_CORE_MLF_X17-76756.ISO?"
"OFFICE","English","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_English_CORE_MLF_X17-76748.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_English_CORE_MLF_X17-76748.ISO?"
"OFFICE","Estonian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Estonian_CORE_MLF_X17-77203.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Estonian_CORE_MLF_X17-77203.ISO?"
"OFFICE","Estonian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Estonian_CORE_MLF_X17-77194.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Estonian_CORE_MLF_X17-77194.ISO?"
"OFFICE","Finnish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Finnish_CORE_MLF_X17-76993.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Finnish_CORE_MLF_X17-76993.ISO?"
"OFFICE","Finnish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Finnish_CORE_MLF_X17-76985.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Finnish_CORE_MLF_X17-76985.ISO?"
"OFFICE","French","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_French_CORE_MLF_X17-76839.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_French_CORE_MLF_X17-76839.ISO?"
"OFFICE","French","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_French_CORE_MLF_X17-76831.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_French_CORE_MLF_X17-76831.ISO?"
"OFFICE","German","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_German_CORE_MLF_X17-76797.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_German_CORE_MLF_X17-76797.ISO?"
"OFFICE","German","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_German_CORE_MLF_X17-76790.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_German_CORE_MLF_X17-76790.ISO?"
"OFFICE","Greek","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Greek_CORE_MLF_X17-76853.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Greek_CORE_MLF_X17-76853.ISO?"
"OFFICE","Greek","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Greek_CORE_MLF_X17-76845.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Greek_CORE_MLF_X17-76845.ISO?"
"OFFICE","Hebrew","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Hebrew_CORE_MLF_X17-76867.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Hebrew_CORE_MLF_X17-76867.ISO?"
"OFFICE","Hebrew","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Hebrew_CORE_MLF_X17-76859.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Hebrew_CORE_MLF_X17-76859.ISO?"
"OFFICE","Hindi","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Indic_CORE_MLF_X17-77127.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Indic_CORE_MLF_X17-77127.ISO?"
"OFFICE","Hindi","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Indic_CORE_MLF_X17-77117.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Indic_CORE_MLF_X17-77117.ISO?"
"OFFICE","Hungarian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Hungarian_CORE_MLF_X17-76881.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Hungarian_CORE_MLF_X17-76881.ISO?"
"OFFICE","Hungarian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Hungarian_CORE_MLF_X17-76873.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Hungarian_CORE_MLF_X17-76873.ISO?"
"OFFICE","Italian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Italian_CORE_MLF_X17-76894.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Italian_CORE_MLF_X17-76894.ISO?"
"OFFICE","Italian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Italian_CORE_MLF_X17-76887.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Italian_CORE_MLF_X17-76887.ISO?"
"OFFICE","Japanese","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Japanese_CORE_MLF_X17-76908.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Japanese_CORE_MLF_X17-76908.ISO?"
"OFFICE","Japanese","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Japanese_CORE_MLF_X17-76901.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Japanese_CORE_MLF_X17-76901.ISO?"
"OFFICE","Kazakh","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Kazakh_CORE_MLF_X17-77250.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Kazakh_CORE_MLF_X17-77250.ISO?"
"OFFICE","Kazakh","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Kazakh_CORE_MLF_X17-77240.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Kazakh_CORE_MLF_X17-77240.ISO?"
"OFFICE","Korean","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Korean_CORE_MLF_X17-77172.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Korean_CORE_MLF_X17-77172.ISO?"
"OFFICE","Korean","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Korean_CORE_MLF_X17-77164.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Korean_CORE_MLF_X17-77164.ISO?"
"OFFICE","Latvian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Latvian_CORE_MLF_X17-77064.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Latvian_CORE_MLF_X17-77064.ISO?"
"OFFICE","Latvian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Latvian_CORE_MLF_X17-77054.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Latvian_CORE_MLF_X17-77054.ISO?"
"OFFICE","Lithuanian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Lithuanian_CORE_MLF_X17-77080.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Lithuanian_CORE_MLF_X17-77080.ISO?"
"OFFICE","Lithuanian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Lithuanian_CORE_MLF_X17-77070.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Lithuanian_CORE_MLF_X17-77070.ISO?"
"OFFICE","Norwegian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Norwegian_CORE_MLF_X17-76922.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Norwegian_CORE_MLF_X17-76922.ISO?"
"OFFICE","Norwegian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Norwegian_CORE_MLF_X17-76914.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Norwegian_CORE_MLF_X17-76914.ISO?"
"OFFICE","Polish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Polish_CORE_MLF_X17-76964.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Polish_CORE_MLF_X17-76964.ISO?"
"OFFICE","Polish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Polish_CORE_MLF_X17-76956.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Polish_CORE_MLF_X17-76956.ISO?"
"OFFICE","Portuguese - Brazil","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Brazilian_CORE_MLF_X17-76728.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Brazilian_CORE_MLF_X17-76728.ISO?"
"OFFICE","Portuguese - Brazil","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Brazilian_CORE_MLF_X17-76721.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Brazilian_CORE_MLF_X17-76721.ISO?"
"OFFICE","Portuguese - Portugal","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Portuguese_CORE_MLF_X17-76950.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Portuguese_CORE_MLF_X17-76950.ISO?"
"OFFICE","Portuguese - Portugal","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Portuguese_CORE_MLF_X17-76942.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Portuguese_CORE_MLF_X17-76942.ISO?"
"OFFICE","Romanian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Romanian_CORE_MLF_X17-77219.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Romanian_CORE_MLF_X17-77219.ISO?"
"OFFICE","Romanian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Romanian_CORE_MLF_X17-77209.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Romanian_CORE_MLF_X17-77209.ISO?"
"OFFICE","Russian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Russian_CORE_MLF_X17-77007.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Russian_CORE_MLF_X17-77007.ISO?"
"OFFICE","Russian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Russian_CORE_MLF_X17-76999.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Russian_CORE_MLF_X17-76999.ISO?"
"OFFICE","Serbian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Serbian_Latin_CORE_MLF_X17-77142.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Serbian_Latin_CORE_MLF_X17-77142.ISO?"
"OFFICE","Serbian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Serbian_Latin_CORE_MLF_X17-77133.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Serbian_Latin_CORE_MLF_X17-77133.ISO?"
"OFFICE","Slovak","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Slovak_CORE_MLF_X17-77234.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Slovak_CORE_MLF_X17-77234.ISO?"
"OFFICE","Slovak","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Slovak_CORE_MLF_X17-77225.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Slovak_CORE_MLF_X17-77225.ISO?"
"OFFICE","Slovenian","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Slovenian_CORE_MLF_X17-77188.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Slovenian_CORE_MLF_X17-77188.ISO?"
"OFFICE","Slovenian","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Slovenian_CORE_MLF_X17-77178.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Slovenian_CORE_MLF_X17-77178.ISO?"
"OFFICE","Spanish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Spanish_CORE_MLF_X17-76825.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Spanish_CORE_MLF_X17-76825.ISO?"
"OFFICE","Spanish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Spanish_CORE_MLF_X17-76817.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Spanish_CORE_MLF_X17-76817.ISO?"
"OFFICE","Swedish","x64","SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Swedish_CORE_MLF_X17-76979.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_64Bit_Swedish_CORE_MLF_X17-76979.ISO?"
"OFFICE","Swedish","x32","SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Swedish_CORE_MLF_X17-76971.ISO","https://archive.isdn.network/office/SW_DVD5_Office_Professional_Plus_2010w_SP1_W32_Swedish_CORE_MLF_X17-76971.ISO?"
